   40800    11.258703   -840093.49   -21985.758   -21780.048   -21937.719 
   40900    11.335355   -840102.17   -21997.736   -21812.722   -21956.579 
   41000    11.276449   -840108.69   -22007.909   -21827.185   -21990.011 
   41100    11.281975   -840117.76   -22030.636    -21841.07   -21977.931 
   41200    11.266258   -840126.04   -22045.147   -21863.956   -21999.008 
   41300    11.326339   -840133.73    -22055.21   -21876.129   -22020.232 
   41400    11.302219   -840140.24   -22086.105   -21899.218   -22027.511 
   41500    11.305769    -840147.2   -22107.132   -21904.974   -22016.371 
   41600    11.306717   -840154.55   -22113.848   -21918.722   -22040.397 
   41700    11.279614   -840162.19   -22125.465   -21954.056   -22056.112 
   41800    11.253021   -840168.02   -22135.627   -21961.284   -22053.648 
   41900    11.253493   -840175.66   -22150.138   -21979.222   -22092.596 
   42000    11.274718   -840182.38    -22143.44   -21980.591   -22093.384 
   42100    11.210078   -840188.71   -22178.583    -22010.56   -22109.321 
   42200    11.226236   -840194.69   -22165.499   -21996.505   -22129.679 
   42300    11.246738   -840201.93   -22200.909   -22039.277   -22135.039 
   42400    11.236245   -840211.84   -22211.731   -22044.992   -22151.966 
   42500    11.216941   -840218.66   -22215.301   -22066.034    -22165.51 
   42600    11.181129   -840224.88   -22217.076   -22070.813   -22177.877 
   42700    11.181574   -840231.63   -22243.228   -22101.648   -22210.037 
   42800    11.194836   -840238.45   -22247.505   -22098.394   -22198.931 
   42900    11.170184   -840245.02   -22247.743   -22137.756   -22236.395 
   43000    11.186527   -840251.37   -22263.339   -22112.932   -22223.518 
   43100    11.221356   -840260.07   -22281.812   -22156.981   -22251.325 
   43200    11.183529   -840266.48   -22279.126   -22171.863   -22253.344 
   43300    11.159959   -840272.89   -22299.556   -22176.896   -22273.608 
   43400    11.157555   -840279.06   -22310.012   -22177.109   -22279.919 
   43500    11.129254   -840285.64   -22319.609   -22204.275   -22307.197 
   43600    11.171121   -840292.09   -22336.612   -22219.005   -22312.018 
   43700    11.156166   -840298.73   -22333.892   -22223.436   -22339.117 
   43800    11.148271   -840306.59   -22345.995    -22245.25   -22353.886 
   43900    11.118765   -840313.25   -22387.935   -22254.643   -22370.624 
   44000    11.125428   -840320.99   -22397.756   -22286.762   -22385.397 
   44100    11.126418   -840326.69   -22387.604   -22278.962   -22410.532 
   44200    11.125121    -840332.8   -22405.247   -22293.798   -22407.988 
   44300    11.063771   -840338.33   -22408.767   -22328.853    -22430.22 
   44400    11.009524   -840344.18   -22418.434   -22338.573   -22425.846 
   44500    11.054146   -840350.91   -22426.521   -22323.212   -22455.068 
   44600    11.011289   -840357.93   -22426.193   -22357.509   -22475.939 
   44700    11.011017   -840364.41   -22421.046    -22380.61    -22486.56 
   44800    10.993986    -840371.3   -22472.637   -22394.525   -22506.011 
   44900    11.029621   -840377.31   -22476.803   -22380.153    -22525.78 
   45000    10.995594   -840382.08    -22457.55   -22407.534   -22547.151 
   45100    11.006358   -840390.87    -22502.71   -22424.206   -22557.232 
   45200    11.036683   -840398.77   -22506.905   -22435.548   -22561.049 
   45300    10.998862   -840404.76   -22519.624    -22448.39   -22602.323 
   45400    10.999185   -840410.83   -22522.151    -22451.83    -22593.75 
   45500    11.011597   -840417.83   -22558.968    -22485.85   -22626.992 
   45600    10.982889   -840422.41   -22538.226   -22474.841   -22621.208 
   45700    10.962364   -840428.37   -22555.323   -22496.736   -22624.862 
   45800    10.979576   -840434.26   -22558.799   -22507.314   -22638.637 
   45900    10.969716   -840441.45   -22595.242   -22522.008   -22672.533 
   46000    10.987618   -840448.72   -22613.585   -22536.662   -22681.749 
   46100    10.990254   -840455.96   -22624.231   -22541.335   -22684.435 
   46200      10.9732   -840463.36   -22631.252   -22581.382   -22712.889 
   46300    10.946618   -840468.97   -22658.096   -22586.944   -22725.061 
   46400    10.931895   -840474.16   -22644.356   -22588.096   -22718.772 
   46500    10.914273   -840480.78   -22656.406   -22599.431   -22722.183 
   46600    10.926883   -840488.24   -22685.399   -22608.153   -22757.577 
   46700    10.904146   -840492.88   -22699.969   -22637.201   -22768.569 
   46800    10.882562   -840498.77   -22678.196       -22661   -22767.669 
   46900    10.872865   -840504.11   -22717.026   -22658.742   -22791.161 
   47000    10.842958   -840509.72   -22711.258   -22657.365   -22788.218 
   47100    10.825031   -840515.18   -22696.496   -22685.406   -22812.039 
   47200    10.811244   -840520.86   -22721.162   -22695.773   -22813.158 
   47300    10.792187   -840527.28   -22738.112   -22708.653   -22829.763 
   47400    10.785648   -840533.64   -22742.939   -22730.446   -22838.581 
   47500    10.864962   -840539.83   -22749.984   -22743.808   -22873.603 
   47600    10.859326   -840545.13   -22771.812   -22745.305     -22883.9 
   47700    10.846505   -840551.14   -22765.705   -22750.397   -22873.141 
   47800    10.796492   -840556.27   -22776.197   -22767.273   -22888.188 
   47900    10.816084   -840561.32   -22810.385   -22789.148   -22906.488 
   48000    10.757863    -840567.3   -22806.915   -22787.182   -22926.038 
   48100    10.775255   -840571.66    -22799.82   -22782.593   -22926.201 
   48200    10.748161   -840576.88   -22848.868   -22795.429   -22951.144 
   48300    10.751282   -840582.97    -22831.94   -22814.537   -22951.994 
   48400    10.731693    -840588.8    -22857.41   -22809.693   -22969.403 
   48500    10.734424   -840593.68   -22872.553   -22830.099   -22988.745 
   48600    10.691796   -840598.15    -22861.64   -22855.273   -22987.125 
   48700    10.654204    -840603.7   -22865.922   -22845.806   -22999.013 
   48800    10.645866   -840609.23   -22893.295   -22864.394   -23023.966 
   48900    10.679062   -840616.03    -22894.55   -22880.242   -23004.864 
   49000    10.667157   -840620.72   -22913.279   -22888.167   -23035.468 
   49100    10.677569   -840626.17   -22919.237   -22896.395   -23042.761 
   49200    10.628108   -840632.06   -22934.438   -22915.452   -23055.195 
   49300    10.635401   -840636.77   -22950.883   -22932.895   -23072.553 
   49400    10.625462   -840642.91   -22937.113   -22920.202   -23088.635 
   49500    10.641765   -840647.73   -22957.238   -22934.702   -23089.446 
   49600    10.608924   -840652.57   -22968.392   -22972.724   -23127.646 
   49700      10.6172   -840657.55   -22998.824    -22962.38    -23111.75 
   49800    10.613335   -840661.67   -22975.091    -22982.97   -23133.181 
   49900    10.604769   -840667.13   -23008.596   -22967.223     -23145.3 
   50000    10.584374   -840673.02   -23019.864   -22971.099   -23161.876 
   50100    10.630054   -840678.29   -23018.886   -22995.262   -23172.831 
   50200    10.612895   -840682.52   -23035.605   -22996.558   -23190.875 
   50300    10.565898    -840687.3   -23041.488   -23006.478   -23183.951 
   50400    10.532468   -840691.64   -23039.873   -23011.099    -23198.85 
   50500    10.536169   -840695.77   -23048.045   -23011.155   -23197.501 
   50600    10.568127   -840700.74   -23048.797   -23029.781   -23189.876 
   50700    10.553721   -840705.36   -23040.104   -23043.909   -23231.413 
   50800    10.554453   -840711.28   -23078.701   -23031.297   -23238.788 
   50900    10.587838   -840717.27   -23061.687   -23062.219   -23241.205 
   51000    10.577612   -840721.56   -23076.351   -23075.003   -23269.343 
   51100    10.577614   -840726.39   -23088.219   -23074.616   -23279.401 
   51200    10.562757   -840730.04   -23098.758   -23074.384   -23286.172 
   51300    10.522485   -840734.49   -23109.503   -23101.799    -23307.92 
   51400    10.583598   -840740.01   -23106.202   -23082.008   -23308.025 
   51500    10.557975   -840744.94   -23116.876    -23093.52   -23322.951 
   51600    10.516695   -840749.93   -23140.057   -23109.536   -23332.524 
   51700    10.507941   -840753.96   -23137.186    -23110.03    -23336.76 
   51800    10.491963   -840758.99    -23126.52   -23109.039   -23362.777 
   51900    10.482238   -840763.13   -23150.355   -23117.451   -23358.804 
   52000    10.440797   -840767.14   -23162.595   -23120.348   -23374.127 
   52100     10.50734   -840773.55    -23169.66   -23131.092   -23365.673 
   52200    10.532207   -840779.08   -23196.512   -23164.804   -23401.488 
   52300    10.492207   -840783.09     -23214.3   -23170.657   -23404.969 
   52400    10.501381   -840787.03   -23208.882   -23163.493   -23398.952 
   52500    10.464571   -840792.99   -23227.568   -23194.292   -23415.413 
   52600    10.472105   -840798.11   -23230.535   -23175.428   -23411.467 
   52700    10.496755   -840802.04   -23227.179   -23200.342   -23435.872 
   52800    10.442113   -840805.82   -23225.508   -23201.944    -23437.91 
   52900    10.397128   -840809.52   -23259.371   -23228.975   -23448.663 
   53000    10.423149   -840813.52   -23255.447   -23234.663   -23470.978 
   53100    10.463463   -840818.12   -23246.638   -23249.902   -23465.798 
   53200    10.477607   -840823.97   -23261.708   -23268.157   -23481.169 
   53300     10.45741   -840828.16   -23270.748   -23262.709   -23489.584 
   53400    10.452512   -840831.72   -23280.849   -23290.628   -23485.907 
   53500    10.455266   -840835.86   -23292.186   -23304.503   -23518.458 
   53600    10.467124   -840840.91   -23291.107   -23296.414   -23512.995 
   53700    10.445739   -840845.51   -23296.548   -23310.549   -23533.338 
   53800    10.442948   -840851.57   -23335.156   -23316.386   -23546.662 
   53900    10.415777   -840855.68   -23342.478   -23315.005   -23544.111 
   54000    10.407319   -840860.34   -23328.073   -23343.175   -23569.423 
   54100    10.401241   -840863.76   -23339.647   -23359.681   -23559.286 
   54200    10.433252   -840868.26   -23333.212   -23359.609   -23583.058 
   54300    10.408162   -840872.93   -23349.603   -23355.005   -23582.989 
   54400    10.412979   -840877.19   -23358.524   -23367.356   -23588.604 
   54500    10.425987   -840883.01   -23382.335   -23375.859   -23610.465 
   54600     10.40349   -840888.95   -23377.151   -23396.571   -23600.734 
   54700    10.412181   -840892.93    -23408.54   -23408.631   -23633.442 
   54800    10.432152   -840898.43   -23414.068   -23429.702    -23633.81 
   54900    10.444257   -840902.62   -23432.078    -23429.53   -23646.604 
   55000    10.402227   -840906.65   -23449.983   -23439.688   -23652.147 
   55100     10.40271   -840911.87   -23446.282    -23444.04   -23655.041 
   55200    10.385936   -840916.22   -23460.149   -23448.366    -23651.67 
   55300    10.387766    -840920.2   -23463.793   -23467.024   -23671.041 
   55400    10.395237   -840923.68   -23464.098   -23459.907   -23678.503 
   55500    10.348229   -840927.66   -23483.584   -23486.436   -23659.633 
   55600    10.338699   -840931.05   -23482.167   -23471.614    -23680.87 
   55700    10.286307   -840934.04    -23488.75   -23456.188   -23679.324 
   55800     10.33245   -840937.72   -23494.093   -23493.405    -23697.58 
   55900    10.384292   -840943.45   -23511.627   -23487.086   -23728.768 
   56000    10.361172   -840947.46   -23504.295   -23503.768   -23718.121 
   56100    10.349404    -840951.5   -23527.342   -23517.877   -23720.591 
   56200    10.353811   -840955.47   -23514.046   -23519.319   -23741.414 
   56300    10.353574   -840958.84   -23525.001   -23526.376   -23752.482 
   56400    10.362344   -840964.12   -23543.852    -23523.95   -23736.079 
   56500    10.394033   -840968.53   -23547.047   -23552.529   -23762.659 
   56600    10.333901   -840972.96    -23539.74   -23548.793    -23779.46 
   56700    10.300484   -840975.91   -23557.748    -23560.24   -23765.931 
   56800     10.25633   -840980.17   -23566.927   -23570.654   -23778.604 
   56900    10.304213   -840984.01   -23547.814   -23559.054   -23783.955 
   57000    10.328571   -840989.16   -23574.659   -23592.945   -23798.181 
   57100    10.291533   -840993.13   -23590.939   -23596.315   -23796.672 
   57200    10.288354   -840996.97   -23580.124    -23601.82   -23802.669 
   57300    10.246628   -841000.22   -23600.626   -23594.176    -23813.14 
   57400    10.308858    -841004.8   -23628.319   -23631.986   -23821.989 
   57500    10.356416   -841009.93   -23633.545   -23632.553   -23835.324 
   57600    10.337759   -841013.15   -23630.998   -23623.292   -23859.517 
   57700    10.360708   -841017.64   -23657.517   -23650.141   -23846.428 
   57800     10.36017   -841022.07   -23660.571    -23662.08   -23869.471 
   57900     10.35121   -841025.71   -23666.393   -23649.146   -23871.348 
   58000    10.357082   -841029.49   -23677.635   -23672.792   -23881.658 
   58100    10.315527    -841034.2   -23673.587   -23691.746   -23889.582 
   58200    10.296029   -841037.39   -23697.442   -23698.577   -23884.605 
   58300     10.29774   -841042.13   -23689.769   -23698.451     -23907.6 
   58400       10.316   -841045.64   -23709.557   -23720.152   -23890.488 
   58500    10.305809   -841049.66   -23717.747   -23729.992   -23907.987 
   58600    10.264536   -841053.45   -23711.657    -23722.23   -23928.283 
   58700    10.289209   -841057.71   -23730.485   -23727.948   -23913.691 
   58800    10.274003   -841061.07   -23729.179   -23738.649   -23933.981 
   58900    10.317907   -841064.98   -23724.827   -23751.865    -23945.94 
   59000    10.294873   -841068.01   -23748.114   -23756.331   -23948.566 
   59100    10.290535   -841072.08     -23770.4   -23776.896   -23972.149 
   59200    10.302841   -841076.48   -23763.493   -23758.015   -23959.125 
   59300    10.298443   -841080.61   -23766.018   -23771.121   -23976.166 
   59400    10.304137   -841085.06   -23791.756   -23805.813   -23991.962 
   59500    10.267396   -841088.27   -23801.038   -23800.316   -23991.363 
   59600    10.227216   -841092.23   -23790.789   -23795.606   -24010.593 
   59700    10.289195   -841096.53   -23796.916   -23819.268   -24002.583 
   59800    10.262027   -841099.31   -23829.594   -23820.274   -24028.597 
   59900    10.287189   -841103.28   -23817.315   -23843.207   -24038.781 
   60000    10.260422   -841107.36   -23843.626   -23842.013   -24018.486 
   60100    10.228755   -841111.29   -23850.036   -23838.648   -24045.767 
   60200    10.241029   -841114.29   -23858.222   -23846.608   -24037.506 
   60300    10.226552   -841119.18   -23850.463   -23867.113   -24057.916 
   60400     10.21338   -841123.12   -23856.507   -23869.471    -24081.41 
   60500    10.256365   -841126.04   -23859.438   -23888.107   -24077.098 
   60600    10.262178   -841129.38   -23869.149   -23887.426   -24079.374 
   60700    10.258541   -841133.58   -23899.908   -23898.675   -24106.839 
   60800    10.296741   -841136.95   -23900.022   -23910.263   -24114.453 
   60900    10.294867   -841141.25   -23902.298   -23921.951   -24112.092 
   61000    10.294911   -841145.19   -23920.681   -23922.947   -24112.496 
   61100    10.302192   -841148.94   -23909.688   -23921.301   -24144.869 
   61200     10.29081   -841152.39     -23927.4   -23952.154   -24123.093 
   61300    10.267479   -841155.21   -23949.456   -23933.208   -24137.508 
   61400    10.287709   -841159.54   -23949.938   -23955.104   -24147.837 
   61500    10.256192   -841162.37   -23935.145   -23954.231   -24138.014 
   61600    10.264356   -841165.62   -23939.627   -23974.983   -24158.978 
   61700    10.271037   -841169.87   -23970.287   -23977.284   -24140.572 
   61800    10.280711   -841173.34   -23951.885   -23992.622   -24159.841 
   61900    10.274455   -841177.68   -23986.397   -24000.421    -24171.29 
   62000    10.240056   -841181.37   -23987.947     -23996.7   -24168.962 
   62100    10.242331    -841184.8   -24004.865   -24031.626   -24169.182 
   62200    10.308813    -841189.8   -24014.454   -24024.772   -24184.105 
   62300    10.323918   -841192.91   -24020.953   -24053.106   -24191.904 
   62400     10.30039   -841195.98   -24048.878   -24036.184   -24191.708 
   62500    10.314862   -841200.25   -24042.203    -24053.23   -24200.002 
   62600    10.332564   -841203.92   -24057.794   -24067.113   -24222.711 
   62700    10.307978   -841207.12    -24052.87   -24071.596   -24222.014 
   62800    10.329322   -841211.21   -24063.381   -24075.112   -24213.783 
   62900    10.278669   -841214.19   -24091.886   -24089.625   -24238.488 
   63000    10.281671   -841218.33   -24076.231   -24112.398   -24278.438 
   63100    10.285646   -841222.86   -24098.251   -24107.791   -24260.507 
   63200    10.293942   -841226.49   -24119.915     -24102.2   -24248.726 
   63300    10.289297    -841230.5     -24118.3    -24140.96   -24293.418 
   63400    10.268588    -841234.4   -24139.169    -24128.48   -24295.698 
   63500    10.281594   -841238.41   -24136.954   -24145.079   -24295.678 
   63600    10.280689    -841241.6   -24138.363   -24145.305   -24306.935 
   63700    10.301662   -841245.37   -24131.418    -24154.34   -24299.442 
   63800    10.306421   -841249.14   -24166.651   -24167.376   -24332.496 
   63900    10.335719   -841252.54    -24149.92   -24174.366   -24340.344 
   64000    10.316763   -841255.77   -24151.442   -24184.847   -24345.812 
   64100    10.354109   -841260.34   -24188.464   -24197.221   -24356.289 
   64200    10.315355   -841264.21   -24190.175   -24182.011   -24361.678 
   64300    10.286453   -841267.34   -24192.141   -24194.095   -24366.419 
   64400    10.246825   -841270.63   -24186.205   -24202.365   -24384.474 
   64500    10.240268   -841274.02    -24203.92   -24224.162   -24385.615 
   64600    10.225073    -841277.3   -24204.228   -24201.592   -24388.891 
   64700    10.218629   -841280.94   -24196.259   -24212.877   -24408.068 
   64800    10.198066   -841284.72    -24225.88   -24224.418   -24397.113 
   64900    10.153748   -841287.92   -24223.227   -24230.145   -24404.525 
   65000    10.199856    -841291.1   -24221.901   -24238.879   -24433.818 
   65100    10.237077   -841295.21   -24230.388   -24243.906   -24423.982 
   65200    10.185795   -841298.09   -24218.675    -24252.94   -24432.392 
   65300    10.246172   -841303.23   -24246.057   -24260.072   -24460.287 
   65400    10.228971   -841306.29    -24251.03   -24261.677   -24442.606 
   65500    10.206619   -841309.07   -24256.623   -24275.895   -24468.332 
   65600    10.170272   -841311.81   -24249.271   -24279.707   -24461.433 
   65700    10.185435   -841315.24   -24249.178    -24282.72   -24467.926 
   65800    10.223268   -841318.29    -24259.58   -24280.584   -24484.069 
   65900    10.155542   -841321.73   -24290.209   -24313.158   -24480.242 
   66000     10.18231   -841325.82   -24297.186   -24320.169   -24465.911 
   66100    10.201192   -841328.98   -24286.408   -24310.058   -24492.308 
   66200    10.196384    -841332.5   -24302.493   -24319.829   -24481.924 
   66300    10.173943   -841335.71   -24298.162   -24336.034   -24488.756 
   66400    10.165423   -841339.51   -24317.739   -24332.253   -24498.927 
   66500    10.173577   -841342.19   -24325.218   -24361.224   -24521.476 
   66600    10.132886   -841344.96    -24318.94   -24337.956   -24509.419 
   66700    10.114538   -841347.73   -24337.887   -24346.915   -24506.635 
   66800    10.097369    -841349.9   -24338.842   -24350.458   -24522.914 
   66900    10.073581   -841352.57   -24335.838   -24361.635    -24514.19 
   67000    10.056699    -841355.4   -24334.185   -24355.143   -24537.369 
   67100    10.047462   -841358.64   -24364.615   -24373.238   -24542.308 
   67200    10.042437   -841361.39   -24323.677   -24377.316   -24534.886 
   67300    10.060676   -841364.76   -24362.787   -24367.929   -24547.175 
   67400    10.023106   -841366.89   -24370.928   -24373.433   -24562.214 
   67500    10.089704    -841369.7   -24347.272   -24380.257   -24550.503 
   67600    10.062228   -841372.89   -24378.698   -24393.833   -24573.886 
   67700      10.0741   -841375.53   -24367.965    -24404.49    -24597.47 
   67800    10.062257   -841377.85   -24398.089   -24390.721   -24573.739 
   67900    10.077344   -841380.75   -24387.244    -24398.53   -24588.387 
   68000    10.039202    -841383.5   -24393.822   -24409.585   -24576.653 
   68100     10.08076   -841386.28   -24414.862   -24427.166   -24602.062 
   68200     10.06884   -841388.73   -24400.388   -24432.173   -24618.556 
   68300    10.076789   -841391.75   -24417.909   -24441.245   -24593.331 
   68400    10.080619   -841393.55   -24418.211   -24442.018   -24605.318 
   68500    10.074339   -841396.15   -24433.675   -24443.139   -24612.332 
   68600    10.081105   -841398.75    -24411.44   -24428.714   -24613.779 
   68700    10.083156   -841401.14   -24438.881   -24461.971   -24629.066 
   68800    10.063454   -841403.12   -24443.952   -24457.716   -24619.088 
   68900    10.083323   -841405.99   -24458.251   -24458.396   -24625.222 
   69000    10.076411   -841408.56   -24462.753   -24457.439   -24630.624 
   69100    10.112387   -841410.87   -24480.061   -24477.908   -24640.165 
   69200    10.123609   -841413.94   -24480.601   -24461.595   -24651.697 
   69300    10.095837   -841415.62    -24487.72   -24478.827   -24651.593 
   69400    10.120645   -841418.08   -24483.636    -24472.76   -24653.655 
   69500    10.086412   -841420.06   -24464.568   -24486.817   -24664.407 
   69600    10.114017   -841423.33   -24512.339   -24501.081   -24655.937 
   69700    10.093057   -841425.72   -24484.946   -24496.736   -24662.721 
   69800    10.128242   -841428.35   -24501.348   -24493.982   -24687.417 
   69900    10.149734   -841431.34   -24502.488   -24502.141   -24681.486 
   70000    10.153013   -841433.76   -24507.915   -24530.287   -24675.185 
   70100    10.169892   -841437.58   -24530.116   -24541.035   -24700.655 
   70200    10.159786   -841440.82   -24525.075   -24546.861    -24691.89 
   70300    10.192408   -841444.23   -24516.295   -24550.575   -24707.998 
   70400    10.181412   -841446.72   -24534.141   -24553.444   -24704.148 
   70500    10.214601   -841450.67   -24537.912   -24547.862   -24698.209 
   70600    10.222661    -841453.3   -24547.195   -24577.054   -24722.858 
   70700    10.230034   -841455.96   -24546.697   -24582.416   -24723.104 
   70800    10.249999   -841459.09   -24539.564   -24589.682   -24742.844 
   70900    10.217859   -841462.11   -24552.882   -24588.251   -24735.456 
   71000    10.200038   -841464.96   -24549.091   -24579.774   -24729.047 
   71100    10.186442   -841468.74   -24579.909   -24608.042   -24756.529 
   71200    10.189404   -841471.77   -24584.506   -24614.641   -24737.621 
   71300    10.206031   -841474.23   -24584.241   -24609.547   -24745.351 
   71400    10.195744   -841477.09   -24581.297   -24621.615   -24778.497 
   71500    10.202142   -841479.96   -24604.158   -24619.628   -24753.861 
   71600    10.222992   -841484.96    -24628.86    -24647.16   -24776.097 
   71700    10.204709   -841487.55   -24601.752   -24643.607   -24780.908 
   71800    10.205531   -841490.64   -24626.462   -24646.042   -24775.118 
   71900    10.180861   -841493.15   -24627.196    -24636.69   -24778.779 
   72000    10.137477   -841495.94   -24627.569   -24648.909    -24779.25 
   72100    10.135784   -841499.11   -24635.106   -24674.679   -24792.682 
   72200    10.099624   -841501.75   -24628.363   -24652.707   -24790.937 
   72300    10.113989      -841504    -24649.59   -24662.509   -24789.743 
   72400    10.085965   -841507.39   -24656.879   -24686.235   -24797.324 
   72500    10.100848   -841509.61   -24628.279   -24677.444   -24801.547 
   72600    10.063238   -841511.73   -24665.459   -24696.763   -24818.738 
   72700    10.084221    -841514.9   -24666.074   -24696.069   -24814.605 
   72800     10.05663   -841517.32   -24667.637   -24703.499   -24821.553 
   72900    10.055396   -841519.36   -24674.412   -24695.119   -24815.861 
   73000    10.044691   -841522.06   -24664.135    -24699.63    -24818.45 
   73100     10.08182   -841524.81   -24665.102   -24718.233    -24837.93 
   73200    10.078537   -841527.74   -24686.429   -24696.463   -24845.014 
   73300    10.062538    -841530.3   -24699.313   -24717.245   -24834.057 
   73400      10.0645   -841532.67   -24695.379   -24709.021   -24862.429 
   73500     10.07861   -841535.91   -24692.353    -24732.96   -24853.193 
   73600    10.079014   -841539.28   -24726.806   -24734.694   -24878.767 
   73700    10.121044   -841541.54   -24729.384   -24725.145    -24877.41 
   73800    10.136173   -841544.29   -24718.889   -24757.647   -24886.446 
   73900    10.159291   -841547.18   -24724.345   -24753.826   -24904.287 
   74000    10.201821   -841550.87   -24732.611   -24768.571     -24927.1 
   74100    10.182008   -841553.31   -24747.362   -24788.798   -24926.863 
   74200    10.188718   -841555.93    -24735.84   -24780.349   -24937.648 
   74300     10.14338   -841558.09   -24725.743   -24771.947   -24937.868 
   74400    10.137505   -841560.55   -24752.443    -24778.68   -24951.024 
   74500    10.153128   -841564.14   -24747.293   -24781.847   -24942.763 
   74600    10.207937   -841566.92   -24760.981   -24777.737   -24961.184 
   74700    10.190184    -841569.6   -24786.255   -24788.566   -24968.677 
   74800    10.158206   -841571.75   -24746.214   -24795.667    -24981.53 
   74900    10.140621   -841574.91   -24764.246   -24803.173   -24989.617 
   75000    10.124236   -841578.39     -24764.8   -24817.408   -24988.632 
   75100    10.130205   -841580.74   -24773.267   -24822.107   -24989.948 
   75200      10.1312   -841583.85   -24780.925    -24819.64   -25015.406 
   75300    10.124855   -841587.28   -24781.392   -24809.933   -25015.682 
   75400    10.130677   -841589.61    -24788.45    -24842.68   -25030.284 
   75500    10.150551   -841592.49   -24784.578   -24857.655   -25050.128 
   75600    10.140504   -841595.64   -24780.745   -24845.379   -25045.312 
   75700    10.105427   -841600.06   -24805.063   -24860.563   -25051.291 
   75800    10.116734   -841603.08   -24802.242   -24871.368   -25056.925 
   75900    10.119476   -841606.21   -24805.351   -24860.699   -25058.489 
   76000    10.106604   -841609.56   -24823.178   -24865.803   -25064.211 
   76100    10.075965   -841612.13   -24818.848    -24885.89   -25051.189 
   76200    10.088461   -841615.19   -24839.872   -24892.861   -25074.081 
   76300    10.124624   -841618.38   -24843.617    -24899.34   -25069.748 
   76400    10.115393   -841621.23   -24847.099   -24923.459   -25088.235 
   76500     10.08799   -841623.67   -24846.816   -24909.262   -25094.795 
   76600    10.100893   -841626.34   -24841.598   -24924.767   -25078.878 
   76700    10.112504   -841628.69   -24879.618   -24920.626   -25100.515 
   76800    10.103314   -841630.81   -24854.358   -24932.743   -25087.466 
   76900    10.083493   -841633.61   -24872.411   -24933.319   -25107.438 
   77000    10.073473   -841636.37   -24883.812   -24929.346   -25099.546 
   77100    10.080348    -841638.8   -24857.037   -24940.101    -25117.84 
   77200    10.066818   -841641.46   -24884.393   -24943.246   -25123.833 
   77300    10.097896   -841644.08   -24885.896   -24957.472     -25126.6 
   77400    10.062812   -841646.39   -24871.446   -24942.452   -25146.729 
   77500     10.08949   -841649.73   -24899.074   -24947.726   -25144.645 
   77600    10.073601   -841652.32   -24904.542   -24967.752   -25155.284 
   77700    10.077015   -841654.59   -24921.666   -24992.081   -25163.344 
   77800    10.084114   -841656.73   -24906.256   -24982.308   -25163.389 
   77900    10.076016   -841659.71   -24933.306   -24980.225   -25174.244 
   78000    10.066273   -841661.62   -24926.381   -24986.713   -25182.877 
   78100    10.052757   -841663.77    -24932.51   -25003.043   -25194.043 
   78200    10.097697   -841666.61   -24948.756   -24994.932   -25188.176 
   78300    10.100931   -841668.84   -24948.943   -25008.573   -25196.622 
   78400    10.086099   -841671.04   -24943.603   -24997.418   -25194.584 
   78500    10.102346   -841673.02   -24976.647   -25001.811    -25214.14 
   78600    10.096419   -841675.97    -24962.08   -25018.488   -25222.813 
   78700    10.089871   -841678.47    -24972.67   -25010.028   -25210.175 
   78800    10.097003   -841680.73   -24961.074   -25047.862   -25219.017 
   78900    10.087812    -841683.2   -24970.085    -25040.11   -25238.544 
   79000    10.118791   -841685.77   -24981.802   -25041.837   -25232.849 
   79100     10.10646   -841687.58   -24985.224   -25022.847   -25221.674 
   79200    10.112178   -841689.96   -24984.152   -25046.148   -25250.103 
   79300    10.102269   -841692.87   -24999.496   -25060.295   -25244.713 
   79400    10.106825   -841696.85   -25001.983   -25058.227   -25227.332 
   79500    10.156569   -841700.04   -25020.349   -25073.172   -25257.872 
   79600    10.116562   -841702.16   -25019.599   -25074.999   -25265.924 
   79700    10.151103   -841704.83   -25030.138   -25076.453   -25271.141 
   79800     10.14101   -841707.15   -25037.397   -25095.212   -25277.464 
   79900    10.102746   -841709.48   -25011.689   -25074.571    -25274.36 
   80000    10.080234   -841711.65   -25046.879   -25079.458   -25287.757 
   80100    10.080638   -841714.13    -25030.41   -25077.423   -25289.978 
   80200     10.07644   -841717.09   -25035.995   -25098.467   -25294.822 
   80300    10.094139   -841720.68   -25047.681   -25109.279   -25324.067 
   80400     10.08109   -841722.76   -25037.904   -25124.329   -25310.164 
   80500    10.090235   -841725.72   -25067.678   -25093.075   -25335.717 
   80600    10.088713   -841728.37    -25059.12   -25121.964   -25342.148 
   80700    10.095706   -841731.22   -25067.902    -25139.32   -25334.513 
   80800    10.070516   -841733.32   -25087.211   -25125.117   -25337.799 
   80900    10.085379   -841736.22   -25064.439   -25130.371   -25344.739 
   81000     10.10661   -841739.03   -25093.071   -25142.306   -25330.675 
   81100    10.065486   -841741.09    -25094.81   -25149.582   -25354.348 
   81200    10.089991   -841743.58   -25097.378   -25138.593   -25338.766 
   81300    10.060467   -841746.36   -25108.262   -25166.492   -25362.487 
   81400    10.056035   -841748.74   -25094.022   -25161.802   -25370.014 
   81500    10.059686   -841750.64   -25110.279   -25152.562   -25376.751 
   81600    10.056499   -841753.97   -25122.324    -25157.83   -25363.189 
   81700    10.060854   -841757.63    -25112.65   -25177.723   -25380.528 
   81800    10.058285   -841759.92   -25144.791   -25189.392   -25393.663 
